,x,y
0,-28.38477631085024,56.76955262170048
1,170.30865786510142,85.15432893255071
2,141.92388155425118,85.15432893255071
3,198.69343417595167,-28.38477631085024
4,198.69343417595167,113.53910524340095
5,-28.38477631085024,-56.76955262170048
6,-28.38477631085024,-28.38477631085024
7,28.384776310850235,28.384776310850242
8,28.38477631085024,0.0
9,-28.38477631085024,28.38477631085024
10,141.92388155425118,-56.76955262170048
11,141.92388155425118,-28.384776310850235
12,113.53910524340095,85.15432893255071
13,198.69343417595167,0.0
14,170.30865786510142,-85.15432893255071
15,113.53910524340095,-28.38477631085024
16,56.76955262170048,-85.15432893255071
17,-28.38477631085024,85.15432893255071
18,28.38477631085024,113.53910524340095
19,28.384776310850235,85.15432893255071
20,28.38477631085024,56.76955262170048
21,0.0,28.38477631085024
22,113.53910524340095,28.38477631085024
23,85.15432893255071,-28.38477631085024
24,141.92388155425118,56.76955262170048
25,85.15432893255071,113.53910524340095
26,113.53910524340095,141.92388155425118
27,85.15432893255071,141.92388155425118
28,141.92388155425118,-85.15432893255071
29,85.15432893255071,-56.76955262170048
30,28.38477631085024,-85.15432893255071
31,0.0,141.92388155425118
32,85.15432893255071,85.15432893255071
33,85.15432893255071,56.76955262170048
34,56.76955262170048,-28.38477631085024
35,141.92388155425118,113.53910524340095
36,170.30865786510142,28.384776310850242
37,141.92388155425118,0.0
38,141.92388155425118,28.384776310850242
39,0.0,-28.38477631085024
40,28.38477631085024,-28.38477631085024
41,0.0,85.15432893255071
42,56.76955262170048,28.384776310850242
43,85.15432893255071,28.38477631085024
44,85.15432893255071,0.0
45,28.38477631085024,-56.76955262170048
46,141.92388155425118,141.92388155425118
47,170.30865786510142,-28.38477631085024
48,56.76955262170048,85.15432893255071
49,198.69343417595167,85.15432893255071
50,198.69343417595167,28.384776310850242
51,28.38477631085024,141.92388155425118
52,85.15432893255071,-85.15432893255071
